"","State","County","Total","perPerson","percentageUnder18","percentageElderly","Awards","Applications"
"1327","Nebraska","Dawson",316,531.645569620253,0.174050632911392,0.268987341772152,3144,7253
"1328","Nebraska","Gage",431,559.164733178654,0.11368909512761,0.120649651972158,3144,7253
"1329","Nebraska","Buffalo",469,569.296375266525,0.127931769722815,0.138592750533049,3144,7253
"1330","Nebraska","Madison",524,509.541984732824,0.0916030534351145,0.208015267175573,3144,7253
"1331","Nebraska","Adams",561,573.97504456328,0.110516934046346,0.192513368983957,3144,7253
"1332","Nebraska","Dodge",571,574.430823117338,0.148861646234676,0.140105078809107,3144,7253
"1333","Nebraska","Lincoln",713,527.349228611501,0.0981767180925666,0.14726507713885,3144,7253
"1334","Nebraska","Scotts Bluff",800,547.5,0.12,0.1875,3144,7253
"1335","Nebraska","Hall",977,534.288638689867,0.14431934493347,0.199590583418628,3144,7253
"1336","Nebraska","Sarpy",1506,619.521912350598,0.151394422310757,0.138114209827357,3144,7253
"1337","Nebraska","Lancaster",5030,595.427435387674,0.127236580516899,0.205765407554672,3144,7253
"1338","Nebraska","Douglas",10800,606.574074074074,0.151388888888889,0.183796296296296,3144,7253
"1339","Nevada","Lincoln",72,527.777777777778,0,0.25,4875,12154
"1340","Nevada","Lander",89,617.977528089888,0.112359550561798,0.146067415730337,4875,12154
"1341","Nevada","White Pine",157,585.987261146497,0.089171974522293,0.178343949044586,4875,12154
"1342","Nevada","Humboldt",258,569.767441860465,0.124031007751938,0.236434108527132,4875,12154
"1343","Nevada","Douglas",400,565,0.125,0.2625,4875,12154
"1344","Nevada","Churchill",507,607.49506903353,0.104536489151874,0.250493096646943,4875,12154
"1345","Nevada","Elko",537,571.69459962756,0.108007448789572,0.25512104283054,4875,12154
"1346","Nevada","Lyon",929,601.722282023681,0.116254036598493,0.207750269106566,4875,12154
"1347","Nevada","Carson City",1025,563.90243902439,0.095609756097561,0.250731707317073,4875,12154
"1348","Nevada","Nye",1160,625,0.0982758620689655,0.228448275862069,4875,12154
"1349","Nevada","Washoe",6713,586.474005660658,0.144942648592284,0.276925368687621,4875,12154
"1350","Nevada","Clark",44339,625.724531450867,0.175105437650827,0.294210514445522,4875,12154
"1351","New Hampshire","Carroll",610,524.590163934426,0.0885245901639344,0.126229508196721,1585,4388
"1352","New Hampshire","Sullivan",718,559.888579387187,0.105849582172702,0.0905292479108635,1585,4388
"1353","New Hampshire","Belknap",904,558.628318584071,0.117256637168142,0.109513274336283,1585,4388
"1354","New Hampshire","Coos",909,558.855885588559,0.0913091309130913,0.125412541254125,1585,4388
"1355","New Hampshire","Grafton",963,565.939771547248,0.123572170301142,0.12668743509865,1585,4388
"1356","New Hampshire","Cheshire",1157,565.254969749352,0.127052722558341,0.118409680207433,1585,4388
"1357","New Hampshire","Merrimack",1820,574.175824175824,0.0901098901098901,0.137912087912088,1585,4388
"1358","New Hampshire","Strafford",1888,545.021186440678,0.0911016949152542,0.127118644067797,1585,4388
"1359","New Hampshire","Rockingham",2126,558.795860771402,0.090310442144873,0.120413922859831,1585,4388
"1360","New Hampshire","Hillsborough",6785,571.11274871039,0.130287398673545,0.156521739130435,1585,4388
"1361","New Jersey","Hunterdon",797,550.815558343789,0.0777917189460477,0.27603513174404,12132,30855
"1362","New Jersey","Warren",1561,595.771941063421,0.13260730301089,0.221012171684817,12132,30855
"1363","New Jersey","Sussex",1593,554.927809165097,0.109227871939736,0.209667294413057,12132,30855
"1364","New Jersey","Cape May",1670,591.616766467066,0.118562874251497,0.187425149700599,12132,30855
"1365","New Jersey","Salem",1727,600.46323103648,0.156919513607412,0.179502026635785,12132,30855
"1366","New Jersey","Somerset",2817,532.836350727724,0.0951366702165424,0.405040823571175,12132,30855
"1367","New Jersey","Morris",4218,524.182076813656,0.0621147463252726,0.485538169748696,12132,30855
"1368","New Jersey","Gloucester",4502,606.175033318525,0.149044868947135,0.178365171035096,12132,30855
"1369","New Jersey","Cumberland",5834,616.900925608502,0.183579019540624,0.201748371614673,12132,30855
"1370","New Jersey","Burlington",6169,594.585832387745,0.153671583725077,0.207164856540768,12132,30855
"1371","New Jersey","Atlantic",7137,618.327028163094,0.156087992153566,0.268740367101023,12132,30855
"1372","New Jersey","Ocean",7332,585.242771412984,0.15671031096563,0.229405346426623,12132,30855
"1373","New Jersey","Monmouth",7435,558.03631472764,0.104371217215871,0.316207128446537,12132,30855
"1374","New Jersey","Mercer",9374,622.999786643909,0.17399189246853,0.25592063153403,12132,30855
"1375","New Jersey","Union",10510,570.218839200761,0.147193149381541,0.368030447193149,12132,30855
"1376","New Jersey","Bergen",11985,526.241134751773,0.0770963704630789,0.560200250312891,12132,30855
"1377","New Jersey","Passaic",13292,574.556123984352,0.148209449292808,0.38827866385796,12132,30855
"1378","New Jersey","Middlesex",13362,552.237688968717,0.101182457715911,0.501945816494537,12132,30855
"1379","New Jersey","Camden",16231,620.232887684061,0.146448154765572,0.251309223091615,12132,30855
"1380","New Jersey","Hudson",19340,559.410548086867,0.113081695966908,0.471509824198552,12132,30855
"1381","New Jersey","Essex",26340,608.580106302202,0.156378132118451,0.304024297646166,12132,30855
"1382","New Mexico","Union",109,541.284403669725,0.110091743119266,0.330275229357798,4108,12359
"1383","New Mexico","Hidalgo",167,580.838323353293,0.0598802395209581,0.25748502994012,4108,12359
"1384","New Mexico","Guadalupe",214,509.345794392523,0.0700934579439252,0.355140186915888,4108,12359
"1385","New Mexico","Mora",264,507.575757575758,0.0568181818181818,0.390151515151515,4108,12359
"1386","New Mexico","Quay",378,555.555555555556,0.0608465608465608,0.253968253968254,4108,12359
"1387","New Mexico","Lincoln",380,589.473684210526,0.118421052631579,0.281578947368421,4108,12359
"1388","New Mexico","Colfax",406,564.039408866995,0.0738916256157636,0.20935960591133,4108,12359
"1389","New Mexico","Roosevelt",514,560.311284046693,0.107003891050584,0.305447470817121,4108,12359
"1390","New Mexico","Torrance",518,542.471042471043,0.0694980694980695,0.260617760617761,4108,12359
"1391","New Mexico","Sierra",573,570.680628272251,0.0645724258289703,0.31239092495637,4108,12359
"1392","New Mexico","Cibola",879,555.176336746303,0.116040955631399,0.290102389078498,4108,12359
"1393","New Mexico","Grant",886,575.620767494357,0.0948081264108352,0.259593679458239,4108,12359
"1394","New Mexico","Socorro",947,574.445617740232,0.0897571277719113,0.312565997888068,4108,12359
"1395","New Mexico","Taos",1082,513.863216266174,0.066543438077634,0.375231053604436,4108,12359
"1396","New Mexico","Eddy",1118,530.4114490161,0.0876565295169946,0.284436493738819,4108,12359
"1397","New Mexico","Otero",1442,600.554785020804,0.130374479889043,0.187933425797503,4108,12359
"1398","New Mexico","Lea",1448,542.817679558011,0.121546961325967,0.328038674033149,4108,12359
"1399","New Mexico","Curry",1449,601.104209799862,0.151828847481021,0.228433402346446,4108,12359
"1400","New Mexico","Luna",1484,520.88948787062,0.0855795148247979,0.5,4108,12359
"1401","New Mexico","Rio Arriba",1640,577.439024390244,0.0981707317073171,0.25609756097561,4108,12359
"1402","New Mexico","San Miguel",1692,560.874704491726,0.0833333333333333,0.277777777777778,4108,12359
"1403","New Mexico","Chaves",2067,546.202225447509,0.110304789550073,0.268988872762458,4108,12359
"1404","New Mexico","Valencia",2439,604.346043460435,0.120951209512095,0.220992209922099,4108,12359
"1405","New Mexico","Santa Fe",2473,577.840679336838,0.101091791346543,0.302871006874242,4108,12359
"1406","New Mexico","Sandoval",2633,567.793391568553,0.13254842385112,0.282947208507406,4108,12359
"1407","New Mexico","San Juan",3877,578.282176940934,0.139025019344854,0.263605880835698,4108,12359
"1408","New Mexico","McKinley",4328,574.16820702403,0.145332717190388,0.381469500924214,4108,12359
"1409","New Mexico","Dona Ana",8166,542.493264756307,0.153196179279941,0.361253979916728,4108,12359
"1410","New Mexico","Bernalillo",17128,596.041569360112,0.125116767865483,0.242118169079869,4108,12359
"1411","New York","Yates",489,560.327198364008,0.139059304703476,0.159509202453988,34006,86043
"1412","New York","Lewis",537,573.556797020484,0.104283054003724,0.182495344506518,34006,86043
"1413","New York","Schoharie",615,572.357723577236,0.108943089430894,0.203252032520325,34006,86043
"1414","New York","Wyoming",632,549.050632911392,0.158227848101266,0.156645569620253,34006,86043
"1415","New York","Seneca",772,564.766839378238,0.156735751295337,0.150259067357513,34006,86043
"1416","New York","Essex",786,578.880407124682,0.11323155216285,0.201017811704835,34006,86043
"1417","New York","Putnam",806,564.516129032258,0.0843672456575682,0.306451612903226,34006,86043
"1418","New York","Orleans",922,582.429501084599,0.13882863340564,0.17353579175705,34006,86043
"1419","New York","Delaware",1049,572.926596758818,0.111534795042898,0.203050524308866,34006,86043
"1420","New York","Genesee",1081,573.54301572618,0.109158186864015,0.167437557816836,34006,86043
"1421","New York","Cortland",1086,598.526703499079,0.138121546961326,0.161141804788214,34006,86043
"1422","New York","Tioga",1137,576.077396657872,0.160070360598065,0.156552330694811,34006,86043
"1423","New York","Madison",1224,564.542483660131,0.127450980392157,0.155228758169935,34006,86043
"1424","New York","Greene",1248,562.5,0.117788461538462,0.21875,34006,86043
"1425","New York","Livingston",1253,620.111731843575,0.149241819632881,0.13487629688747,34006,86043
"1426","New York","Otsego",1288,557.453416149068,0.134316770186335,0.171583850931677,34006,86043
"1427","New York","Columbia",1300,578.461538461538,0.118461538461538,0.193076923076923,34006,86043
"1428","New York","Allegany",1344,623.511904761905,0.138392857142857,0.174107142857143,34006,86043
"1429","New York","Warren",1432,535.614525139665,0.136871508379888,0.151536312849162,34006,86043
"1430","New York","Tompkins",1450,572.413793103448,0.116551724137931,0.213103448275862,34006,86043
"1431","New York","Herkimer",1532,578.981723237598,0.142950391644909,0.190600522193211,34006,86043
"1432","New York","Washington",1598,560.075093867334,0.155193992490613,0.137046307884856,34006,86043
"1433","New York","Chenango",1632,561.274509803922,0.148897058823529,0.168504901960784,34006,86043
"1434","New York","Franklin",1713,592.527729130181,0.0875656742556918,0.193812025685931,34006,86043
"1435","New York","Cayuga",1791,601.340033500838,0.151312116136237,0.153545505304299,34006,86043
"1436","New York","Montgomery",1865,600,0.169436997319035,0.189812332439678,34006,86043
"1437","New York","Ontario",1899,612.954186413902,0.163243812532912,0.147446024223275,34006,86043
"1438","New York","Fulton",2019,568.598315998019,0.144130757800892,0.147597820703318,34006,86043
"1439","New York","Wayne",2232,599.462365591398,0.186379928315412,0.136200716845878,34006,86043
"1440","New York","Cattaraugus",2450,568.571428571429,0.126122448979592,0.15265306122449,34006,86043
"1441","New York","Sullivan",2612,543.64471669219,0.130551301684533,0.218223583460949,34006,86043
"1442","New York","Clinton",2702,577.720207253886,0.111769059955588,0.161361954108068,34006,86043
"1443","New York","Jefferson",2733,572.630808635199,0.1335528723015,0.178558360775704,34006,86043
"1444","New York","Saratoga",2775,564.324324324324,0.150630630630631,0.18954954954955,34006,86043
"1445","New York","Steuben",2825,596.814159292035,0.139469026548673,0.152566371681416,34006,86043
"1446","New York","Chemung",2956,589.986468200271,0.146143437077131,0.138024357239513,34006,86043
"1447","New York","Oswego",3280,607.926829268293,0.175914634146341,0.132926829268293,34006,86043
"1448","New York","St. Lawrence",3506,583.000570450656,0.111523103251569,0.187393040501997,34006,86043
"1449","New York","Ulster",3909,555.896648759273,0.106165259657201,0.244819646968534,34006,86043
"1450","New York","Rensselaer",4063,594.38838296825,0.176962835343342,0.160226433669702,34006,86043
"1451","New York","Chautauqua",4374,601.737540009145,0.139003200731596,0.165752171925011,34006,86043
"1452","New York","Rockland",4861,545.155317835836,0.13639168895289,0.397654803538367,34006,86043
"1453","New York","Schenectady",5121,605.936340558485,0.154071470415934,0.192345245069322,34006,86043
"1454","New York","Dutchess",5179,564.008495848619,0.123575979918903,0.237690673875265,34006,86043
"1455","New York","Niagara",5645,619.663418954827,0.143312666076174,0.178919397697077,34006,86043
"1456","New York","Orange",6752,589.306872037915,0.166913507109005,0.235041469194313,34006,86043
"1457","New York","Broome",7045,616.607523066004,0.182398864442867,0.153300212916962,34006,86043
"1458","New York","Albany",7060,586.543909348442,0.152832861189802,0.19943342776204,34006,86043
"1459","New York","Oneida",7720,589.637305699482,0.138471502590674,0.22759067357513,34006,86043
"1460","New York","Onondaga",13994,622.481063312848,0.17814777761898,0.195369444047449,34006,86043
"1461","New York","Richmond",14598,589.738320317852,0.145841896150158,0.384641731744075,34006,86043
"1462","New York","Nassau",15460,557.761966364812,0.0765200517464424,0.445924967658474,34006,86043
"1463","New York","Westchester",16594,550.379655297095,0.138182475593588,0.373508497047125,34006,86043
"1464","New York","Suffolk",18800,565.851063829787,0.108882978723404,0.261436170212766,34006,86043
"1465","New York","Monroe",26201,653.219342773177,0.179649631693447,0.18968741651082,34006,86043
"1466","New York","Erie",26706,622.369504980154,0.148955290945855,0.228188422077436,34006,86043
"1467","New York","New York",63586,560.658006479414,0.0885100493819394,0.508177900795773,34006,86043
"1468","New York","Queens",65076,549.572807179298,0.093321654680681,0.561036326756408,34006,86043
"1469","New York","Bronx",100347,613.949594905677,0.168335874515431,0.351869014519617,34006,86043
"1470","New York","Kings",115619,588.380802463263,0.0987813421669449,0.5224400833773,34006,86043
"1471","North Carolina","Hyde",133,518.796992481203,0.075187969924812,0.345864661654135,21230,52111
"1472","North Carolina","Graham",231,471.861471861472,0.0562770562770563,0.25974025974026,21230,52111
"1473","North Carolina","Pamlico",232,581.896551724138,0.0689655172413793,0.245689655172414,21230,52111
"1474","North Carolina","Clay",265,509.433962264151,0.0716981132075472,0.313207547169811,21230,52111
"1475","North Carolina","Dare",270,577.777777777778,0.1,0.166666666666667,21230,52111
"1476","North Carolina","Polk",291,539.518900343643,0.130584192439863,0.178694158075601,21230,52111
"1477","North Carolina","Currituck",296,560.810810810811,0.162162162162162,0.175675675675676,21230,52111
"1478","North Carolina","Alleghany",297,552.188552188552,0.111111111111111,0.215488215488215,21230,52111
"1479","North Carolina","Gates",300,713.333333333333,0.1,0.266666666666667,21230,52111
"1480","North Carolina","Jones",342,523.391812865497,0.119883040935673,0.271929824561404,21230,52111
"1481","North Carolina","Swain",344,523.255813953488,0.162790697674419,0.252906976744186,21230,52111
"1482","North Carolina","Avery",382,568.062827225131,0.081151832460733,0.295811518324607,21230,52111
"1483","North Carolina","Perquimans",384,531.25,0.127604166666667,0.2421875,21230,52111
"1484","North Carolina","Mitchell",457,527.352297592998,0.0634573304157549,0.299781181619256,21230,52111
"1485","North Carolina","Chowan",498,530.120481927711,0.114457831325301,0.271084337349398,21230,52111
"1486","North Carolina","Yancey",529,563.327032136106,0.0510396975425331,0.300567107750473,21230,52111
"1487","North Carolina","Greene",532,550.751879699248,0.12406015037594,0.229323308270677,21230,52111
"1488","North Carolina","Watauga",563,513.321492007105,0.0799289520426288,0.241563055062167,21230,52111
"1489","North Carolina","Transylvania",584,563.356164383562,0.123287671232877,0.207191780821918,21230,52111
"1490","North Carolina","Alexander",627,567.783094098884,0.110047846889952,0.191387559808612,21230,52111
"1491","North Carolina","Madison",631,535.657686212361,0.0602218700475436,0.290015847860539,21230,52111
"1492","North Carolina","Washington",646,572.755417956656,0.10061919504644,0.264705882352941,21230,52111
"1493","North Carolina","Davie",648,561.728395061728,0.12962962962963,0.195987654320988,21230,52111
"1494","North Carolina","Caswell",649,537.750385208012,0.10939907550077,0.271186440677966,21230,52111
"1495","North Carolina","Montgomery",668,580.838323353293,0.139221556886228,0.191616766467066,21230,52111
"1496","North Carolina","Jackson",673,586.924219910847,0.12332838038633,0.215453194650817,21230,52111
"1497","North Carolina","Macon",731,552.667578659371,0.106703146374829,0.264021887824897,21230,52111
"1498","North Carolina","Ashe",755,552.317880794702,0.0463576158940397,0.299337748344371,21230,52111
"1499","North Carolina","Cherokee",763,534.731323722149,0.0786369593709043,0.246395806028834,21230,52111
"1500","North Carolina","Yadkin",763,605.504587155963,0.124508519003932,0.203145478374836,21230,52111
"1501","North Carolina","Warren",794,552.896725440806,0.107052896725441,0.265743073047859,21230,52111
"1502","North Carolina","Chatham",910,578.021978021978,0.151648351648352,0.194505494505495,21230,52111
"1503","North Carolina","Stokes",922,575.921908893709,0.117136659436009,0.215835140997831,21230,52111
"1504","North Carolina","Anson",988,588.056680161943,0.157894736842105,0.172064777327935,21230,52111
"1505","North Carolina","Northampton",991,548.940464177598,0.108980827447023,0.27648839556004,21230,52111
"1506","North Carolina","Martin",1009,567.88899900892,0.144697720515362,0.288404360753221,21230,52111
"1507","North Carolina","Bertie",1060,554.716981132075,0.110377358490566,0.266037735849057,21230,52111
"1508","North Carolina","Person",1063,543.744120413923,0.134524929444967,0.215428033866416,21230,52111
"1509","North Carolina","Pender",1117,585.496866606983,0.137869292748433,0.198746642793196,21230,52111
"1510","North Carolina","Hertford",1126,579.928952042629,0.1101243339254,0.261989342806394,21230,52111
"1511","North Carolina","Carteret",1161,583.118001722653,0.0964685615848407,0.219638242894057,21230,52111
"1512","North Carolina","Pasquotank",1215,593.415637860082,0.145679012345679,0.219753086419753,21230,52111
"1513","North Carolina","Hoke",1215,604.115226337449,0.2,0.192592592592593,21230,52111
"1514","North Carolina","Granville",1271,535.79858379229,0.137686860739575,0.210857592446892,21230,52111
"1515","North Carolina","Franklin",1362,560.205580029369,0.124082232011747,0.208516886930984,21230,52111
"1516","North Carolina","McDowell",1380,644.202898550725,0.104347826086957,0.173188405797101,21230,52111
"1517","North Carolina","Stanly",1393,562.096195262024,0.160804020100503,0.153625269203159,21230,52111
"1518","North Carolina","Orange",1458,552.126200274348,0.168724279835391,0.222222222222222,21230,52111
"1519","North Carolina","Lincoln",1458,605.62414266118,0.115912208504801,0.154320987654321,21230,52111
"1520","North Carolina","Bladen",1465,582.935153583618,0.116723549488055,0.228668941979522,21230,52111
"1521","North Carolina","Duplin",1498,561.415220293725,0.115487316421896,0.244993324432577,21230,52111
"1522","North Carolina","Moore",1504,586.436170212766,0.142952127659574,0.214095744680851,21230,52111
"1523","North Carolina","Haywood",1544,580.310880829015,0.0932642487046632,0.202720207253886,21230,52111
"1524","North Carolina","Lee",1636,602.689486552567,0.180317848410758,0.183374083129584,21230,52111
"1525","North Carolina","Scotland",1656,630.434782608696,0.160024154589372,0.18719806763285,21230,52111
"1526","North Carolina","Henderson",1728,554.976851851852,0.12037037037037,0.209490740740741,21230,52111
"1527","North Carolina","Beaufort",1771,567.476002258611,0.138339920948617,0.219085262563523,21230,52111
"1528","North Carolina","Wilkes",1901,584.955286691215,0.105733824302998,0.200420831141504,21230,52111
"1529","North Carolina","Rutherford",1940,606.701030927835,0.111340206185567,0.162886597938144,21230,52111
"1530","North Carolina","Surry",1981,578.495709237759,0.0943967693084301,0.223119636547198,21230,52111
"1531","North Carolina","Caldwell",2009,620.706819313091,0.137381781981085,0.131906421105027,21230,52111
"1532","North Carolina","Sampson",2030,579.310344827586,0.144334975369458,0.230541871921182,21230,52111
"1533","North Carolina","Burke",2035,618.181818181818,0.101228501228501,0.157739557739558,21230,52111
"1534","North Carolina","Richmond",2086,598.274209012464,0.146692233940556,0.159635666347076,21230,52111
"1535","North Carolina","Brunswick",2139,568.957456755493,0.1369798971482,0.167367928938756,21230,52111
"1536","North Carolina","Vance",2217,585.024808299504,0.143888137122237,0.175462336490753,21230,52111
"1537","North Carolina","Union",2377,591.922591501893,0.16827934371056,0.22549432057215,21230,52111
"1538","North Carolina","Craven",2491,592.934564431955,0.145724608590927,0.183861902850261,21230,52111
"1539","North Carolina","Iredell",2643,590.995081346954,0.166099129776769,0.166477487703367,21230,52111
"1540","North Carolina","Edgecombe",2751,582.333696837514,0.14721919302072,0.201744820065431,21230,52111
"1541","North Carolina","Columbus",2769,590.104730949801,0.118815456843626,0.234380642831347,21230,52111
"1542","North Carolina","Harnett",2777,595.246669067339,0.154843356139719,0.190133237306446,21230,52111
"1543","North Carolina","Lenoir",2810,560.85409252669,0.148398576512456,0.220284697508897,21230,52111
"1544","North Carolina","Rowan",2816,616.477272727273,0.165482954545455,0.151633522727273,21230,52111
"1545","North Carolina","Wilson",2947,570.749915167968,0.168306752629793,0.223277909738717,21230,52111
"1546","North Carolina","Rockingham",3046,611.621799080762,0.121799080761655,0.190085357846356,21230,52111
"1547","North Carolina","Catawba",3174,577.504725897921,0.134530560806553,0.199117832388154,21230,52111
"1548","North Carolina","Onslow",3271,599.205136044023,0.182207276062366,0.164475695505961,21230,52111
"1549","North Carolina","Cleveland",3297,599.939338792842,0.131331513497119,0.158325750682439,21230,52111
"1550","North Carolina","Davidson",3299,633.222188541982,0.152167323431343,0.154895422855411,21230,52111
"1551","North Carolina","Cabarrus",3331,599.819873911738,0.207145001501051,0.172620834584209,21230,52111
"1552","North Carolina","Randolph",3398,599.175985874043,0.158328428487345,0.16627427898764,21230,52111
"1553","North Carolina","Nash",3406,575.455079271873,0.151497357604228,0.213446858485026,21230,52111
"1554","North Carolina","Halifax",3459,583.116507661174,0.108123735183579,0.239953743856606,21230,52111
"1555","North Carolina","Johnston",3582,556.672250139587,0.175041876046901,0.199888330541597,21230,52111
"1556","North Carolina","Alamance",3638,591.808686091259,0.153106102253986,0.177570093457944,21230,52111
"1557","North Carolina","Wayne",3924,555.300713557594,0.167686034658512,0.195718654434251,21230,52111
"1558","North Carolina","New Hanover",3966,563.540090771558,0.153303076147252,0.186333837619768,21230,52111
"1559","North Carolina","Buncombe",5371,595.978402532117,0.121765034444238,0.214112828151182,21230,52111
"1560","North Carolina","Gaston",5521,605.506248867959,0.150153957616374,0.149972831008875,21230,52111
"1561","North Carolina","Pitt",5767,585.573088260794,0.197503034506676,0.191780821917808,21230,52111
"1562","North Carolina","Durham",6196,599.257585539057,0.188347320852163,0.18786313750807,21230,52111
"1563","North Carolina","Robeson",7231,588.715253768497,0.15502696722445,0.21075923108837,21230,52111
"1564","North Carolina","Forsyth",8582,600.79235609415,0.172220927522722,0.175134001398275,21230,52111
"1565","North Carolina","Cumberland",11057,622.682463597721,0.189744053540743,0.169485393868138,21230,52111
"1566","North Carolina","Guilford",11644,613.36310546204,0.165750601167984,0.187650291995878,21230,52111
"1567","North Carolina","Wake",12117,572.749030288025,0.167945861186762,0.236939836593216,21230,52111
"1568","North Carolina","Mecklenburg",17238,592.702169625247,0.189697180647407,0.236396333681402,21230,52111
"1569","North Dakota","Billings",0,NA,NA,NA,851,2164
"1570","North Dakota","McLean",89,550.561797752809,0.123595505617978,0.213483146067416,851,2164
"1571","North Dakota","Benson",162,685.185185185185,0.117283950617284,0.277777777777778,851,2164
"1572","North Dakota","Ramsey",182,598.901098901099,0.0769230769230769,0.225274725274725,851,2164
"1573","North Dakota","Stark",249,522.088353413655,0.0963855421686747,0.228915662650602,851,2164
"1574","North Dakota","Stutsman",321,464.17445482866,0.180685358255452,0.161993769470405,851,2164
"1575","North Dakota","Ward",690,565.217391304348,0.152173913043478,0.152173913043478,851,2164
"1576","North Dakota","Grand Forks",750,561.333333333333,0.156,0.188,851,2164
"1577","North Dakota","Rolette",755,606.622516556291,0.16158940397351,0.19205298013245,851,2164
"1578","North Dakota","Burleigh",909,532.453245324532,0.11991199119912,0.152915291529153,851,2164
"1579","North Dakota","Cass",2051,593.856655290102,0.155533885909313,0.190638712823013,851,2164
"1580","Ohio","Wyandot",321,560.747663551402,0.155763239875389,0.186915887850467,24712,61252
"1581","Ohio","Putnam",345,547.826086956522,0.127536231884058,0.121739130434783,24712,61252
"1582","Ohio","Holmes",359,501.392757660167,0.105849582172702,0.183844011142061,24712,61252
"1583","Ohio","Henry",361,506.925207756233,0.116343490304709,0.14404432132964,24712,61252
"1584","Ohio","Monroe",371,603.77358490566,0.078167115902965,0.247978436657682,24712,61252
"1585","Ohio","Mercer",395,562.025316455696,0.131645569620253,0.118987341772152,24712,61252
"1586","Ohio","Carroll",427,573.770491803279,0.133489461358314,0.177985948477752,24712,61252
"1587","Ohio","Union",432,567.12962962963,0.131944444444444,0.175925925925926,24712,61252
"1588","Ohio","Van Wert",436,577.981651376147,0.110091743119266,0.135321100917431,24712,61252
"1589","Ohio","Harrison",518,588.803088803089,0.0907335907335907,0.191119691119691,24712,61252
"1590","Ohio","Fulton",541,565.619223659889,0.186691312384473,0.101663585951941,24712,61252
"1591","Ohio","Morgan",542,666.051660516605,0.0922509225092251,0.177121771217712,24712,61252
"1592","Ohio","Williams",552,556.159420289855,0.134057971014493,0.117753623188406,24712,61252
"1593","Ohio","Morrow",586,592.150170648464,0.139931740614334,0.174061433447099,24712,61252
"1594","Ohio","Vinton",587,591.14139693356,0.0902896081771721,0.173764906303237,24712,61252
"1595","Ohio","Ottawa",589,556.876061120543,0.132427843803056,0.139219015280136,24712,61252
"1596","Ohio","Hardin",670,559.701492537313,0.141791044776119,0.156716417910448,24712,61252
"1597","Ohio","Champaign",674,581.60237388724,0.137982195845697,0.149851632047478,24712,61252
"1598","Ohio","Madison",685,601.459854014599,0.148905109489051,0.157664233576642,24712,61252
"1599","Ohio","Defiance",699,586.552217453505,0.104434907010014,0.105865522174535,24712,61252
"1600","Ohio","Preble",700,647.142857142857,0.131428571428571,0.141428571428571,24712,61252
"1601","Ohio","Geauga",702,491.452991452991,0.0726495726495727,0.347578347578348,24712,61252
"1602","Ohio","Shelby",718,577.994428969359,0.154596100278552,0.137883008356546,24712,61252
"1603","Ohio","Ashland",776,632.731958762887,0.154639175257732,0.123711340206186,24712,61252
"1604","Ohio","Darke",797,626.097867001255,0.13801756587202,0.136762860727729,24712,61252
"1605","Ohio","Logan",811,622.68803945746,0.120838471023428,0.147965474722565,24712,61252
"1606","Ohio","Fayette",929,570.505920344456,0.1248654467169,0.166846071044133,24712,61252
"1607","Ohio","Coshocton",932,592.274678111588,0.122317596566524,0.137339055793991,24712,61252
"1608","Ohio","Sandusky",969,590.299277605779,0.135190918472652,0.147574819401445,24712,61252
"1609","Ohio","Hocking",1012,610.671936758893,0.0899209486166008,0.153162055335968,24712,61252
"1610","Ohio","Meigs",1041,626.320845341018,0.0989433237271854,0.203650336215178,24712,61252
"1611","Ohio","Clinton",1055,625.592417061611,0.122274881516588,0.134597156398104,24712,61252
"1612","Ohio","Hancock",1063,583.254938852305,0.171213546566322,0.126999059266228,24712,61252
"1613","Ohio","Knox",1105,554.751131221719,0.129411764705882,0.151131221719457,24712,61252
"1614","Ohio","Pickaway",1159,632.44176013805,0.126833477135462,0.142364106988783,24712,61252
"1615","Ohio","Brown",1164,577.319587628866,0.120274914089347,0.138316151202749,24712,61252
"1616","Ohio","Crawford",1200,626.666666666667,0.1475,0.138333333333333,24712,61252
"1617","Ohio","Seneca",1217,581.758422350041,0.14215283483977,0.135579293344289,24712,61252
"1618","Ohio","Perry",1248,605.769230769231,0.115384615384615,0.144230769230769,24712,61252
"1619","Ohio","Huron",1306,594.946401225115,0.155436447166922,0.136294027565084,24712,61252
"1620","Ohio","Pike",1390,623.021582733813,0.106474820143885,0.184892086330935,24712,61252
"1621","Ohio","Guernsey",1411,582.565556343019,0.0935506732813607,0.15946137491141,24712,61252
"1622","Ohio","Highland",1425,589.473684210526,0.125614035087719,0.185964912280702,24712,61252
"1623","Ohio","Jackson",1428,610.644257703081,0.084733893557423,0.208683473389356,24712,61252
"1624","Ohio","Delaware",1431,585.604472396925,0.13277428371768,0.234102026554857,24712,61252
"1625","Ohio","Wood",1451,585.802894555479,0.152997932460372,0.139903514817367,24712,61252
"1626","Ohio","Gallia",1491,584.842387659289,0.0918846411804158,0.200536552649229,24712,61252
"1627","Ohio","Medina",1536,590.494791666667,0.138671875,0.15234375,24712,61252
"1628","Ohio","Erie",1608,593.905472636816,0.173507462686567,0.131840796019901,24712,61252
"1629","Ohio","Adams",1669,597.363690832834,0.079089275014979,0.200718993409227,24712,61252
"1630","Ohio","Miami",1676,607.398568019093,0.131861575178998,0.140811455847255,24712,61252
"1631","Ohio","Warren",1848,580.627705627706,0.13961038961039,0.199134199134199,24712,61252
